permit_number,permit_type,status,issued_date,parcel_number,address,valuation,fee,owner_name,contractor_name
25-MISC2411," BLD Miscellaneous","BLD Issued",10/08/2025,3427000014,"1207 Longs Peak Rd, Estes Park, CO 80517","15,000.00",$406.77,,
25-MISC2566," BLD Miscellaneous","BLD LOC",10/28/2025,9709300024,"2708 W Mulberry St, Fort Collins, CO 80521","10,796.34",$312.60,,
25-MISC2412," BLD Miscellaneous","BLD LOC",10/08/2025,9733400025,"2205 W County Road 38e, Fort Collins, CO 80526","1,300.00",$71.50,,
25-MISC2587," BLD Miscellaneous","BLD LOC",10/29/2025,8614409016,"5929 Palmer Ct, Fort Collins, CO 80528","22,000.00",$570.15,,
25-MISC2474," BLD Miscellaneous","BLD LOC",10/16/2025,8622139043,"4868 Twin Peaks Cir, Fort Collins, CO 80528","1,700.00",$89.68,,
25-MISC2582," BLD Miscellaneous","BLD LOC",10/29/2025,9824308010,"3824 La Mesa Dr, Fort Collins, CO 80524","19,746.00",$522.47,,
25-MISC2466," BLD Miscellaneous","BLD Issued",10/15/2025,1715300045,"12 Snow Drop Ln, Bellvue, CO 80512","12,037.79",$356.25,,
25-MISC2439," BLD Miscellaneous","BLD LOC",10/15/2025,9425305008,"529 Wilfred Rd, Berthoud, CO 80513","26,000.00",$658.01,,
25-MISC2505," BLD Miscellaneous","BLD LOC",10/21/2025,0508100001,"1031 W Highway 34, Loveland, CO 80537","8,320.00",$263.99,,
25-MISC2349," BLD Miscellaneous","BLD Issued",10/01/2025,2509206002,"3225 Devils Gulch Rd, Estes Park, CO 80517","41,141.88",$939.64,,
25-MISC2577," BLD Miscellaneous","BLD LOC",10/28/2025,9429106001,"3109 Branding Iron Way, Berthoud, CO 80513","21,000.00",$546.82,,
25-MISC2396," BLD Miscellaneous","BLD LOC",10/07/2025,8614317028,"5105 Nelson Ct, Fort Collins, CO 80528","12,038.17",$356.25,,
25-MISC2497," BLD Miscellaneous","BLD LOC",10/20/2025,9734214008,"3823 Capitol Dr, Fort Collins, CO 80526","17,000.00",$453.46,,
25-MISC2434," BLD Miscellaneous","BLD LOC",10/10/2025,3027332043,"319 Letitia Dr, Red Feather Lakes, CO 80545","5,276.00",$193.80,,
25-MISC2570," BLD Miscellaneous","BLD Issued",10/28/2025,9405000008,"4596 W County Road 14, Loveland, CO 80537","15,000.00",$406.77,,
25-MISC2367," BLD Miscellaneous","BLD LOC",10/03/2025,8501000005,"3268 N County Road 3, Loveland, CO 80538","6,140.42",$216.60,,
25-MISC2557," BLD Miscellaneous","BLD LOC",10/27/2025,9823113051,"436 Heron Cv, Fort Collins, CO 80524","93,453.00","$1,653.22",,
25-MISC2543," BLD Miscellaneous","BLD LOC",10/24/2025,9704200037,"1450 Bubbling Brook Ct, Fort Collins, CO 805211116","20,020.00",$542.89,,
25-MISC2540," BLD Miscellaneous","BLD LOC",10/24/2025,9635105023,"309 Ranch Acres Dr, Loveland, CO 80538","11,427.07",$334.47,,
25-MISC2512," BLD Miscellaneous","BLD Issued",10/22/2025,0502100047,"4207 N County Road 27, Loveland, CO 80538","24,000.00",$616.85,,
25-MISC2481," BLD Miscellaneous","BLD LOC",10/16/2025,2521106008,"35 Misty Manor Dr, Drake, CO 80515","9,000.00",$266.72,,
25-MISC2366," BLD Miscellaneous","BLD LOC",10/20/2025,5936300013,"42305 W Highway 14, Bellvue, CO 80512","22,000.00",$570.15,,
25-MISC2531," BLD Miscellaneous","BLD LOC",10/24/2025,2521308005,"7 Rock Canyon Rd, Drake, CO 80515","25,000.00",$640.20,,
25-MISC2451," BLD Miscellaneous","BLD LOC",10/13/2025,9731300008,"4401 Ann St, Fort Collins, CO 80526","12,000.00",$336.75,,
25-MISC2498," BLD Miscellaneous","BLD LOC",10/21/2025,2407306032,"1640 Black Squirrel Dr, Estes Park, CO 80517","28,550.00",$709.65,,
25-MISC2594," BLD Miscellaneous","BLD LOC",10/30/2025,3536306031,"525 Venner Ranch Rd, Estes Park, CO 80517","15,080.57",$426.42,,
25-MISC2430," BLD Miscellaneous","BLD LOC",10/09/2025,0711108056,"6212 Feldspar Ct, Bellvue, CO 80512","46,822.00","$1,031.43",,
25-MISC2551," BLD Miscellaneous","BLD LOC",10/28/2025,1503209009,"36 Sly Fox Rd, Drake, CO 80515","7,200.00",$240.18,,
25-MISC2567," BLD Miscellaneous","BLD LOC",10/28/2025,9434206005,"2001 Caballo Ave, Longmont, CO 80504","16,008.70",$449.49,,
25-MISC2404," BLD Miscellaneous","BLD Issued",10/08/2025,0825400042,"2800 N County Road 25e, Bellvue, CO 80512","8,000.00",$243.39,,
25-MISC2600," BLD Miscellaneous","BLD LOC",10/31/2025,2517105003,"255 Little Beaver Dr, Estes Park, CO 80517","33,001.30",$796.55,,
25-MISC2353," BLD Miscellaneous","BLD LOC",10/01/2025,2519205038,"871 East Ln, Estes Park, CO 80517","24,556.02",$638.40,,
25-MISC2470," BLD Miscellaneous","BLD LOC",10/15/2025,1523000033,"728 Sawmill Rd, Loveland, CO 80537","45,000.00",$996.51,,
25-MISC2425," BLD Miscellaneous","BLD LOC",10/09/2025,9914000040,"11562 N County Road 17, Fort Collins, CO 80524","10,500.00",$311.40,,
25-MISC2380," BLD Miscellaneous","BLD LOC",10/06/2025,1432109074,"370 Apache, Lyons, CO 80540","18,800.00",$499.34,,
25-MISC2533," BLD Miscellaneous","BLD LOC",10/24/2025,9519400042,"300 Willowrock Dr, Loveland, CO 80537","10,240.00",$310.36,,
25-MISC2564," BLD Miscellaneous","BLD LOC",10/28/2025,8831310018,"1132 Hillside Ct, Fort Collins, CO 80524","7,200.00",$240.18,,
25-MISC2418," BLD Miscellaneous","BLD LOC",10/09/2025,9434115017,"1816 River Glen Dr, Berthoud, CO 80513","23,883.00",$616.39,,
25-MISC2496," BLD Miscellaneous","BLD LOC",10/20/2025,3028359009,"995 Ramona Dr, Red Feather Lakes, CO 80545","4,200.00",$170.15,,
25-MISC2571," BLD Miscellaneous","BLD LOC",10/28/2025,3516410004,"2760 Fall River Rd, Estes Park, CO 80517","45,000.00",$996.51,,
25-MISC2554," BLD Miscellaneous","BLD LOC",10/27/2025,2517314002,"1591 Dry Gulch Rd, Estes Park, CO 80517","31,170.00",$761.59,,
25-MISC2423," BLD Miscellaneous","BLD LOC",10/09/2025,9822306001,"2028 Misty Creek Ln, Fort Collins, CO 80524","22,000.00",$570.15,,
25-MISC2432," BLD Miscellaneous","BLD LOC",10/10/2025,8622310004,"8506 Mummy Range Dr, Fort Collins, CO 80528","6,000.00",$196.70,,
25-MISC2408," BLD Miscellaneous","BLD Issued",10/08/2025,1434105008,"2001 Rowell Dr, Lyons, CO 80540","47,344.96","$1,047.34",,
25-MISC2463," BLD Miscellaneous","BLD LOC",10/15/2025,9635126008,"520 Chestnut Dr, Loveland, CO 80538","12,268.32",$357.16,,
25-MISC2578," BLD Miscellaneous","BLD LOC",10/28/2025,8505410001,"3213 Valley Oak Dr, Loveland, CO 80538","9,600.00",$288.46,,
25-MISC2518," BLD Miscellaneous","BLD LOC",10/23/2025,0531105015,"120 Greenwood Dr, Loveland, CO 80537","10,740.36",$312.37,,
25-MISC2413," BLD Miscellaneous","BLD LOC",10/08/2025,9626000005,"605 W 57th St 51, Loveland, CO 80538","7,003.11",$239.39,,
25-MISC2568," BLD Miscellaneous","BLD Issued",10/28/2025,9432006701,"1731 Sheehan Dr, Berthoud, CO 80513","22,178.84",$590.22,,
25-MISC2471," BLD Miscellaneous","BLD LOC",10/15/2025,9709106013,"612 Sunrise Ln, Fort Collins, CO 80521","8,000.00",$243.39,,
25-MISC2544," BLD Miscellaneous","BLD LOC",10/27/2025,0825300035,"5629 Rist Canyon Rd, Bellvue, CO 80512","4,620.00",$171.83,,
25-MISC2583," BLD Miscellaneous","BLD LOC",10/29/2025,9733105057,"3713 Mead St, Fort Collins, CO 80526","9,998.00",$290.05,,
25-MISC2435," BLD Miscellaneous","BLD LOC",10/10/2025,9733426005,"4405 Idledale Dr, Fort Collins, CO 80526","12,142.00",$356.65,,
25-MISC2417," BLD Miscellaneous","BLD LOC",10/09/2025,2504405011,"3360 Glacier Dr, Estes Park, CO 80517","23,768.00",$615.92,,
25-MISC2502," BLD Miscellaneous","BLD LOC",10/21/2025,3401200045,"402 Bluebird Ln, Estes Park, CO 80517","26,973.92",$675.73,,
25-MISC2356," BLD Miscellaneous","BLD LOC",10/01/2025,0425106013,"5309 Glen Dr, Berthoud, CO 80513","10,364.56",$310.86,,
25-MISC2399," BLD Miscellaneous","BLD LOC",10/08/2025,2518405030,"1306 Chasm Dr, Estes Park, CO 80517","10,132.87",$309.93,,
25-MISC2596," BLD Miscellaneous","BLD LOC",10/31/2025,9436300013,"2409 Brehm Rd, Berthoud, CO 80513","11,700.00",$335.55,,
25-MISC2455," BLD Miscellaneous","BLD LOC",10/14/2025,8722206701,"1925 Mclaughlin Ln, Fort Collins, CO 80525","7,200.00",$240.18,,
25-MISC2479," BLD Miscellaneous","BLD LOC",10/16/2025,9733329009,"4225 Rockview Ct, Fort Collins, CO 80526","15,120.00",$426.58,,
25-MISC2573," BLD Miscellaneous","BLD LOC",10/28/2025,3516410004,"2760 Fall River Rd, Estes Park, CO 80517","21,375.00",$567.67,,
25-MISC2517," BLD Miscellaneous","BLD LOC",10/22/2025,0615000014,"9709 Buckhorn Rd, Loveland, CO 80538","26,316.80",$673.09,,
25-MISC2397," BLD Miscellaneous","BLD LOC",10/07/2025,2926205051,"53 Rocky Vista Ct, Livermore, CO 80536","10,800.00",$312.60,,
25-MISC2549," BLD Miscellaneous","BLD LOC",10/27/2025,9829307007,"4009 Cork Dr, Laporte, CO 80535","25,000.00",$640.20,,
25-MISC2373," BLD Miscellaneous","BLD LOC",10/06/2025,9926205001,"1024 Eggleston St, Fort Collins, CO 80524","6,160.00",$216.68,,
25-MISC2460," BLD Miscellaneous","BLD LOC",10/15/2025,9417106002,"3221 Landmark Dr, Berthoud, CO 80513","29,265.00",$726.33,,
25-MISC2469," BLD Miscellaneous","BLD LOC",10/15/2025,9709208033,"2918 Cherry St, Fort Collins, CO 80521","9,650.00",$288.67,,
25-MISC2347," BLD Miscellaneous","BLD LOC",10/01/2025,0623205003,"8020 Thistle Ct, Loveland, CO 80538","48,500.00","$1,065.76",,
25-MISC2424," BLD Miscellaneous","BLD LOC",10/09/2025,9914000040,"11562 N County Road 17, Fort Collins, CO 80524","7,000.00",$220.05,,
25-MISC2588," BLD Miscellaneous","BLD Issued",10/29/2025,3526327017,"1250 Range View Rd, Estes Park, CO 80517","10,292.00",$310.57,,
25-MISC2410," BLD Miscellaneous","BLD LOC",10/08/2025,2628405050,"601 Fox Creek Rd, Glen Haven, CO 80532","30,380.08",$744.61,,
25-MISC2510," BLD Miscellaneous","BLD Issued",10/21/2025,9021000009,"2839 W County Road 80, Wellington, CO 80549","21,035.25",$566.30,,
25-MISC2506," BLD Miscellaneous","BLD LOC",10/21/2025,8722105046,"2001 Meadowaire Dr, Fort Collins, CO 80525","11,700.00",$335.55,,
25-MISC2525," BLD Miscellaneous","BLD LOC",10/23/2025,9433000001,"2105 W County Road 4, Berthoud, CO 80513","33,591.00",$798.88,,
25-MISC2363," BLD Miscellaneous","BLD LOC",10/02/2025,9608000018,"6534 Gindler Ranch Rd, Fort Collins, CO 80526","28,559.15",$709.69,,
25-MISC2441," BLD Miscellaneous","BLD LOC",10/10/2025,2534214901,"501 Pole Hill Rd, Estes Park, CO 80517","25,000.00",$640.20,,
25-MISC2584," BLD Miscellaneous","BLD LOC",10/29/2025,8711116016,"5911 Linden View Ct, Fort Collins, CO 80524","40,000.00",$907.41,,
25-MISC2416," BLD Miscellaneous","BLD LOC",10/09/2025,2406320010,"2852 Wilderness Ln, Estes Park, CO 80517","15,112.00",$426.56,,
25-MISC2431," BLD Miscellaneous","BLD LOC",10/09/2025,9733417072,"4401 Upham Ct, Fort Collins, CO 80526","4,000.00",$150.00,,
25-MISC2429," BLD Miscellaneous","BLD LOC",10/09/2025,9624126002,"701 Terra View Cir, Fort Collins, CO 80525","10,850.00",$312.81,,
25-MISC2352," BLD Miscellaneous","BLD LOC",10/01/2025,2529214011,"287 Joel Estes Dr, Estes Park, CO 80517","15,789.06",$429.27,,
25-MISC2504," BLD Miscellaneous","BLD LOC",10/21/2025,9506300018,"3004 Glade Rd, Loveland, CO 80538","4,000.00",$150.00,,
25-MISC2526," BLD Miscellaneous","BLD LOC",10/23/2025,8812000003,"6490 N County Road 3, Fort Collins, CO 80524","8,499.12",$264.71,,
25-MISC2371," BLD Miscellaneous","BLD LOC",10/10/2025,9432410001,"2401 S County Road 21, Berthoud, CO 80513","98,000.00","$1,706.88",,
25-MISC2572," BLD Miscellaneous","BLD LOC",10/28/2025,3516410004,"2760 Fall River Rd, Estes Park, CO 80517","52,000.00","$1,114.87",,
25-MISC2592," BLD Miscellaneous","BLD LOC",10/30/2025,8533006704,"3119 S County Road 7, Loveland, CO 80537","15,556.95",$428.34,,
25-MISC2364," BLD Miscellaneous","BLD LOC",10/02/2025,9429100015,"1137 S County Road 21, Berthoud, CO 80513","84,175.00","$1,536.29",,
25-MISC2515," BLD Miscellaneous","BLD Issued",10/22/2025,9733105062,"3617 Mead St, Fort Collins, CO 80526","3,850.00",$149.40,,
25-RES0592," BLD Residential","BLD Issued",10/22/2025,9520414001,"4209 Redbird Pl, Loveland, CO 80537","25,000.00","$1,113.30",,
25-RES0461," BLD Residential","BLD Issued",10/30/2025,3409100004,"2645 Cumulus Dr, Estes Park, CO 80517","350,000.00","$6,583.05",,
25-RES0484," BLD Residential","BLD Issued",10/01/2025,0422207004,"340 Wark Ave, Berthoud, CO 80513","97,000.00","$2,832.81",,
25-RES0325," BLD Residential","BLD Issued",10/15/2025,8706210067,"1300 Lindenwood Dr, Fort Collins, CO 80524","180,000.00","$3,994.99",,
25-RES0471," BLD Residential","BLD Issued",10/22/2025,9926407009,"529 Hawks Nest Way, Fort Collins, CO 80524","800,000.00","$13,206.84",,
25-RES0491," BLD Residential","BLD Issued",10/15/2025,9809000007,"2338 Journey Ln, Fort Collins, CO 80524","67,000.00","$2,155.75",,
25-RES0475," BLD Residential","BLD Issued",10/01/2025,9926205014,"909 Eggleston St, Fort Collins, CO 80524","65,000.00","$2,121.15",,
25-RES0247," BLD Residential","BLD Issued",10/29/2025,1701000008,"125 Compostella Way, Bellvue, CO 80512","950,000.00","$14,666.76",,
25-RES0602," BLD Residential","BLD Issued",10/28/2025,8618005007,"1921 Kona Dr, Fort Collins, CO 80528","62,000.00","$1,800.37",,
25-RES0421," BLD Residential","BLD Issued",10/01/2025,1424105024,"1397 Gray Mountain Dr, Lyons, CO 80540","100,000.00","$2,726.81",,
25-RES0531," BLD Residential","BLD Resubmittal",10/03/2025,3535120012,"1315 Kinnikinnic Ct, Estes Park, CO 80517","15,190.00",$721.94,,
25-RES0488," BLD Residential","BLD LOC",10/21/2025,9529106002,"4252 Sweetgrass Dr, Loveland, CO 80537","21,000.00",$837.23,,
25-RES0516," BLD Residential","BLD Issued",10/17/2025,0413405013,"724 Schofield Rd, Berthoud, CO 80513","40,000.00","$1,340.12",,
25-RES0478," BLD Residential","BLD Issued",10/21/2025,8614408010,"7559 Price Ct, Fort Collins, CO 80528","250,000.00","$5,119.71",,
25-RES0532," BLD Residential","BLD Issued",10/20/2025,9417400032,"3280 W County Road 8, Berthoud, CO 80513","7,500.00",$566.07,,
25-RES0503," BLD Residential","BLD Issued",10/01/2025,9709101001,"637 N Taft Hill Rd, Fort Collins, CO 80521","5,199.14",$671.54,,
25-RES0538," BLD Residential","BLD Issued",10/20/2025,9418106058,"1124 Shelby Dr, Berthoud, CO 80513","80,000.00","$2,255.85",,
25-RES0542," BLD Residential","BLD Issued",10/07/2025,9733107007,"2332 Dalton Dr, Fort Collins, CO 80526","26,220.00","$1,015.60",,
25-RES0374," BLD Residential","BLD Issued",10/01/2025,2910405037,"240 Kenosha Mountain Dr, Livermore, CO 80536","100,000.00","$2,557.57",,
25-RES0405," BLD Residential","BLD Issued",10/15/2025,1435205004,"1615 Spring Gulch Dr, Lyons, CO 80540","90,000.00","$2,488.81",,
25-RES0228," BLD Residential","BLD Issued",10/02/2025,9836207015,"2250 Terry Lake Rd, Fort Collins, CO 80524","1,400,000.00","$19,301.18",,
25-RES0304," BLD Residential","BLD Issued",10/28/2025,9709213002,"636 N Sunset St, Fort Collins, CO 80521","568,552.09","$9,637.91",,
25-RES0518," BLD Residential","BLD Issued",10/16/2025,0701308007,"825 Redwood Ct, Bellvue, CO 80512","35,000.00","$1,216.53",,
25-RES0582," BLD Residential","BLD Issued",10/29/2025,8831428011,"2005 Simsbury Ct, Fort Collins, CO 80524","9,000.00",$831.80,,
25-RES0431," BLD Residential","BLD Issued",10/13/2025,0733205011,"13382 Otter Rd, Loveland, CO 80538","121,440.00","$3,204.89",,
25-RES0547," BLD Residential","BLD Issued",10/28/2025,9709208006,"315 N Hollywood St, Fort Collins, CO 80521","19,527.73",$743.34,,
25-RES0493," BLD Residential","BLD Issued",10/20/2025,1113000002,"1105 Ten Mile Cyn, Livermore, CO 80536","115,000.00","$2,783.62",,
25-RES0504," BLD Residential","BLD COC",10/06/2025,2411000022,"408 Muggins Gulch Ln, Estes Park, CO 80517","32,114.88","$1,394.39",,
25-RES0606," BLD Residential","BLD Issued",10/28/2025,3404200022,"136 Rainbow Dr, Estes Park, CO 80511","120,310.00","$2,750.20",,
25-RES0604," BLD Residential","BLD Issued",10/27/2025,9709108019,"413 N Impala Dr, Fort Collins, CO 80521",500.00,$95.24,,
25-RES0597," BLD Residential","BLD Issued",10/21/2025,8526105014,"7525 Joel Pl, Johnstown, CO 80534","8,000.00",$414.01,,
25-RES0570," BLD Residential","BLD Issued",10/15/2025,8501000016,"3381 N County Road 1, Loveland, CO 80538","6,600.00",$314.46,,
25-RES0534," BLD Residential","BLD COC",10/02/2025,9704107011,"2216 Northridge Dr, Fort Collins, CO 80521","38,718.06","$1,545.13",,
25-RES0599," BLD Residential","BLD Issued",10/22/2025,9636208005,"417 Edgewood Dr, Loveland, CO 80538","26,906.00",$959.35,,
25-RES0574," BLD Residential","BLD Issued",10/14/2025,9635105003,"5213 Ranch Acres Dr, Loveland, CO 80538","6,991.00",$316.03,,
25-RES0558," BLD Residential","BLD LOC",10/09/2025,9709106022,"504 Sunrise Ln, Fort Collins, CO 80521","20,000.00","$1,019.08",,
25-RES0581," BLD Residential","BLD Issued",10/28/2025,9825313076,"2917 Shore Rd, Fort Collins, CO 80524","47,000.00","$1,663.12",,
25-RES0480," BLD Residential","BLD Issued",10/27/2025,1434405031,"1726 Rowell Dr, Lyons, CO 80540","35,500.00","$1,180.25",,
25-RES0577," BLD Residential","BLD Issued",10/14/2025,9635110004,"213 W 51st St, Loveland, CO 80538","16,794.00",$645.37,,
25-RES0587," BLD Residential","BLD Issued",10/29/2025,0614406039,"8041 Firethorn Dr, Loveland, CO 80538","50,000.00","$1,737.30",,
25-RES0568," BLD Residential","BLD Issued",10/10/2025,3401305008,"400 Ponderosa Ave, Estes Park, CO 80517","75,000.00","$2,291.27",,
25-RES0560," BLD Residential","BLD Issued",10/02/2025,0832208003,"1033 Davis Ranch Rd, Bellvuew, CO 80512","13,987.92",$756.02,,
25-RES0605," BLD Residential","BLD LOC",10/10/2025,8622310004,"8506 Mummy Range Dr, Fort Collins, CO 80528","14,000.00",$547.15,,
25-RES0353," BLD Residential","BLD Issued",10/02/2025,1725000015,"199 Redtail Ridge Way, Bellvue, CO 80512","144,110.00","$11,752.95",,
25-RES0545," BLD Residential","BLD LOC",10/10/2025,3534202041,"2420 Eagle Cliff Rd, Estes Park, CO 80517","30,000.00","$1,092.91",,
25-RES0584," BLD Residential","BLD LOC",10/29/2025,2517105003,"255 Little Beaver Dr, Estes Park, CO 80517","16,500.00",$703.19,,
25-RES0427," BLD Residential","BLD Issued",10/07/2025,3029147003,"156 Columbine Dr, Red Feather Lakes, CO 80545","1,500.00",$292.50,,
25-RES0422," BLD Residential","BLD LOC",10/17/2025,9534112004,"3232 Spring Mountain Ct, Loveland, CO 80537","30,000.00","$1,033.91",,
25-RES0564," BLD Residential","BLD LOC",10/16/2025,0601105119,"5232 Rim Rock Ln, Fort Collins, CO 80526","20,900.00",$777.83,,
25-RES0589," BLD Residential","BLD Issued",10/15/2025,8614409005,"5934 Nicklaus Dr, Fort Collins, CO 80528","55,000.00","$1,620.24",,
25-RES0576," BLD Residential","BLD Issued",10/16/2025,5224000012,"5701 Camel Rock Rd, Red Feather Lakes, CO 80545","20,000.00",$745.22,,
25-RES0620," BLD Residential","BLD LOC",10/29/2025,9836112020,"1001 Valley View Rd, Fort Collins, CO 80524","64,073.83","$1,919.27",,
25-RES0451," BLD Residential","BLD Issued",10/10/2025,9803000012,"7524 N County Road 19, Fort Collins, CO 80524","255,283.17","$5,798.49",,
25-RES0387," BLD Residential","BLD Issued",10/27/2025,0436200001,"1992 Lucky Ln, Berthoud, CO 80513","750,000.00","$21,068.77",,
25-RES0339," BLD Residential","BLD Issued",10/14/2025,1626424026,"280 Bobcat Dr, Drake, CO 80515","710,500.00","$11,565.96",,
25-RES0159," BLD Residential","BLD Issued",10/08/2025,9530208003,"6254 Panoramic Dr, Loveland, CO 80537","480,000.00","$13,111.69",,
25-RES0419," BLD Residential","BLD Issued",10/22/2025,9520410066,"4112 Silene Pl, Loveland, CO 80537","475,000.00","$20,103.66",,
25-RES0397," BLD Residential","BLD Issued",10/03/2025,9416000015,"1205 N County Road 19, Berthoud, CO 80513","2,000,000.00","$37,597.63",,
25-RES0512," BLD Residential","BLD Issued",10/30/2025,2926105018,"112 Steep Mountain Ct, Livermore, CO 80536","600,000.00","$15,235.45",,
25-RES0255," BLD Residential","BLD Issued",10/20/2025,8623411012,"8251 Scenic Ridge Ct, Fort Collins, CO 80528","620,000.00","$23,281.67",,
25-RES0356," BLD Residential","BLD Issued",10/10/2025,9624408002,"8348 Four Points Ct, Fort Collins, CO 80525","1,600,000.00","$34,994.38",,
25-SGN0009," BLD Sign","BLD Issued",10/17/2025,8708306001,"2321 Donella Ct, Fort Collins, CO 80524","9,750.00",$345.51,,
25-SGN0021," BLD Sign","BLD Issued",10/16/2025,8707324002,"210 S Link Ln, Fort Collins, CO 80524","1,000.00",$66.18,,
25-SGN0019," BLD Sign","BLD Issued",10/22/2025,8707405077,"309 Commerce Dr, Fort Collins, CO 80524","10,000.00",$514.59,,
25-UTIL0239," BLD Utility-Detached","BLD Issued",10/24/2025,2923107001,"920 Bald Mountain Dr, Livermore, CO 80536","60,000.00","$1,904.51",,
25-UTIL0129," BLD Utility-Detached","BLD Issued",10/06/2025,9829200049,"3255 Arrowhead Rd, Laporte, CO 80535","8,528.08",$663.92,,
25-UTIL0288," BLD Utility-Detached","BLD Issued",10/10/2025,9831000015,"1998 Pleasant Glen Ln, Bellvue, CO 80512","10,000.00",$721.67,,
25-UTIL0292," BLD Utility-Detached","BLD COC",10/15/2025,9831000015,"1998 Pleasant Glen Ln, Bellvue, CO 80512","140,000.00","$4,327.23",,
25-UTIL0226," BLD Utility-Detached","BLD Issued",10/15/2025,9814000909,"5434 Hood Ln, Fort Collins, CO 80524","6,000.00",$240.60,,
25-UTIL0266," BLD Utility-Detached","BLD Issued",10/09/2025,0514405901,"163 N County Road 29, Loveland, CO 80537","10,800.00",$439.31,,
25-UTIL0197," BLD Utility-Detached","BLD Issued",10/24/2025,8619314024,"8244 Coeur Dalene Dr, Fort Collins, CO 80524","58,700.00","$1,800.41",,
25-UTIL0278," BLD Utility-Detached","BLD Issued",10/09/2025,0514405901,"163 N County Road 29 C, Loveland, CO 80537","13,650.00",$523.01,,
25-UTIL0255," BLD Utility-Detached","BLD LOC",10/14/2025,0219000004,"1353 Buffalo Horn Rd, Livermore, CO 80536","75,000.00","$1,766.64",,
25-UTIL0243," BLD Utility-Detached","BLD Issued",10/06/2025,2002000006,"467 Wild Pony Way, Livermore, CO 80536","100,000.00","$2,163.49",,
25-UTIL0222," BLD Utility-Detached","BLD Issued",10/16/2025,8528206004,"1906 Sauk Hill Rd, Loveland, CO 80537","110,000.00","$2,587.42",,
25-UTIL0256," BLD Utility-Detached","BLD Issued",10/08/2025,8617005701,"6860 Silver Mist Ln, Fort Collins, CO 80528","125,000.00","$2,812.87",,
25-UTIL0190," BLD Utility-Detached","BLD LOC",10/07/2025,0427000039,"7560 Lakota Ridge Ln, Berthoud, CO 80513","146,481.00","$2,749.14",,
25-UTIL0169," BLD Utility-Detached","BLD Issued",10/24/2025,8620000019,"8424 S County Road 11, Fort Collins, CO 80525","39,150.00","$1,422.25",,
25-UTIL0212," BLD Utility-Detached","BLD Issued",10/07/2025,9833000024,"2933 W County Road 54g, Fort Collins, CO 80524","501,524.00","$7,541.69",,
25-UTIL0264," BLD Utility-Detached","BLD Issued",10/20/2025,0528205007,"551 Reservoir Dr, Loveland, CO 80537","143,500.00","$2,756.88",,
25-UTIL0237," BLD Utility-Detached","BLD Issued",10/03/2025,8528206006,"1714 Sauk Hill Rd, Loveland, CO 80537","69,200.00","$1,684.06",,
25-UTIL0150," BLD Utility-Detached","BLD Issued",10/27/2025,1626421005,"1124 Snow Top Dr, Drake, CO 80515","30,000.00","$1,063.16",,
25-UTIL0276," BLD Utility-Detached","BLD Issued",10/09/2025,0514405901,"163 N County Road 29, Loveland, CO 80537","10,800.00",$439.31,,
25-UTIL0263," BLD Utility-Detached","BLD LOC",10/15/2025,9704424028,"1135 Lawrence Dr, Fort Collins, CO 80521","6,500.00",$325.70,,
25-UTIL0281," BLD Utility-Detached","BLD Issued",10/27/2025,2928000010,"5010 N Rim Rd, Livermore, CO 80536","150,000.00","$3,215.10",,
25-UTIL0175," BLD Utility-Detached","BLD Issued",10/10/2025,9624408002,"8348 Four Points Ct, Fort Collins, CO 80525","160,000.00","$3,183.78",,
25-UTIL0254," BLD Utility-Detached","BLD Issued",10/03/2025,2936105020,"296 Meadow Mountain Dr, Livermore, CO 80536","10,000.00",$412.00,,
25-UTIL0216," BLD Utility-Detached","BLD LOC",10/22/2025,3526313010,"1479 Narcissus Dr, Estes Park, CO 80517","20,000.00",$693.03,,
25-UTIL0092," BLD Utility-Detached","BLD Issued",10/06/2025,4010205042,"38 Ofo Ct, Red Feather Lakes, CO 80545","100,000.00","$2,600.65",,
25-UTIL0267," BLD Utility-Detached","BLD Issued",10/09/2025,0514405901,"163 N County Road 29, Loveland, CO 80537","13,650.00",$523.01,,
25-UTIL0246," BLD Utility-Detached","BLD Issued",10/15/2025,0636107002,"6700 Orchard Dr, Loveland, CO 80538","17,620.00",$635.28,,
25-UTIL0280," BLD Utility-Detached","BLD LOC",10/13/2025,9528407003,"2457 S County Road 19, Loveland, CO 80537","50,000.00","$1,365.11",,
25-UTIL0307," BLD Utility-Detached","BLD Issued",10/30/2025,3027333001,"327 Letitia Dr, Red Feather Lakes, CO 80545","35,000.00","$1,205.55",,
25-UTIL0277," BLD Utility-Detached","BLD Issued",10/09/2025,0514405901,"163 N County Road 29 C, Loveland, CO 80537","13,650.00",$523.01,,
25-UTIL0275," BLD Utility-Detached","BLD Issued",10/20/2025,9417400032,"3280 W County Road 8, Berthoud, CO 80513","10,051.20",$536.31,,
25-UTIL0124," BLD Utility-Detached","BLD Issued",10/28/2025,3401305004,"2811 Dunraven Ln, Estes Park, CO 80517","8,000.00",$449.94,,
25-UTIL0271," BLD Utility-Detached","BLD Issued",10/07/2025,9816400916,"2250 W County Road 56, Fort Collins, CO 80524","4,281.60",$385.49,,
