permit_number,permit_type,status,issued_date,parcel_number,address,valuation,fee,owner_name,contractor_name
25-MISC2843," BLD Miscellaneous","BLD Issued",12/02/2025,8831313086,"1301 Miramont Dr, Fort Collins, CO 80524","10,066.63",$274.81,,
25-MISC2965," BLD Miscellaneous","BLD LOC",12/15/2025,9607000020,"4736 Rim Rock Ridge Rd, Fort Collins, CO 80526","6,295.90",$174.89,,
25-MISC2838," BLD Miscellaneous","BLD Issued",12/01/2025,9734205023,"3713 Lynda Ln, Fort Collins, CO 80526","1,970.00",$64.93,,
25-MISC2883," BLD Miscellaneous","BLD LOC",12/08/2025,9733118033,"3709 Platte Dr, Fort Collins, CO 80526","2,300.00",$74.98,,
25-MISC2985," BLD Miscellaneous","BLD Issued",12/18/2025,9709108019,"413 N Impala Dr, Fort Collins, CO 80521","2,909.00",$74.98,,
25-MISC3032," BLD Miscellaneous","BLD Issued",12/29/2025,0911000041,"312 Granite Rdg, Laporte, CO 80535","1,412.00",$64.93,,
25-MISC2948," BLD Miscellaneous","BLD Issued",12/19/2025,8520000003,"1230 S County Road 9e, Loveland, CO 80537","2,490.00",$74.98,,
25-MISC2890," BLD Miscellaneous","BLD LOC",12/08/2025,9625317050,"5827 Meadow Creek Ln, Loveland, CO 80538","2,290.00",$74.98,,
25-MISC2991," BLD Miscellaneous","BLD Issued",12/18/2025,9821406011,"4100 Ideal Dr, Fort Collins, CO 80524","2,314.00",$74.98,,
25-MISC2837," BLD Miscellaneous","BLD LOC",12/01/2025,0427000038,"7081 Lakota Ridge Ln, Berthoud, CO 80513","1,890.00",$64.93,,
25-MISC2874," BLD Miscellaneous","BLD Issued",12/05/2025,9636208005,"417 Edgewood Dr, Loveland, CO 80538","1,700.00",$64.93,,
25-MISC2953," BLD Miscellaneous","BLD Issued",12/15/2025,8814000005,"5524 E County Road 56, Fort Collins, CO 80524","4,550.25",$124.93,,
25-MISC3019," BLD Miscellaneous","BLD Issued",12/23/2025,9818000001,"5420 Kremers Ln, Laporte, CO 80535","2,060.00",$74.98,,
25-MISC2873," BLD Miscellaneous","BLD Issued",12/05/2025,9902405046,"12763 N County Road 15, Wellington, CO 80549","1,741.00",$64.93,,
25-MISC2852," BLD Miscellaneous","BLD Issued",12/03/2025,9526405006,"2601 S Garfield Ave, Loveland, CO 80537","2,667.00",$74.98,,
25-MISC3020," BLD Miscellaneous","BLD Issued",12/24/2025,8820105702,"162 Kraft Ln, Fort Collins, CO 80524","8,418.01",$224.85,,
25-MISC2893," BLD Miscellaneous","BLD LOC",12/08/2025,9530208002,"6206 Panoramic Dr, Loveland, CO 80537","1,987.70",$64.93,,
25-MISC3045," BLD Miscellaneous","BLD Issued",12/30/2025,0601105152,"5224 Arrowhead Ln, Fort Collins, CO 80526","2,088.00",$74.98,,
25-MISC3030," BLD Miscellaneous","BLD Issued",12/29/2025,9734214072,"3825 Royal Dr, Fort Collins, CO 80526","11,348.00",$299.78,,
25-MISC2929," BLD Miscellaneous","BLD Issued",12/10/2025,9730413001,"3299 Continental Cir, Fort Collins, CO 80526","6,500.00",$174.89,,
25-MISC2842," BLD Miscellaneous","BLD Issued",12/02/2025,9624318009,"8236 Benson Ct, Fort Collins, CO 80525","2,901.64",$74.98,,
25-MISC2887," BLD Miscellaneous","BLD LOC",12/08/2025,8614411028,"6079 Trevino Ct, Fort Collins, CO 80528","4,000.00",$99.96,,
25-MISC2970," BLD Miscellaneous","BLD Issued",12/16/2025,1432107001,"177 Deer Ln, Lyons, CO 80540","2,777.00",$74.98,,
25-MISC2922," BLD Miscellaneous","BLD Issued",12/09/2025,9417308001,"3985 Nations Way, Berthoud, CO 80513","2,370.00",$74.98,,
25-MISC2841," BLD Miscellaneous","BLD Issued",12/02/2025,9534400003,"3505 S Taft Ave See Map, Loveland, CO 80537",400.00,$126.93,,
25-MISC3035," BLD Miscellaneous","BLD Issued",12/29/2025,0530405012,"707 Green Mountain Dr, Loveland, CO 80537","1,680.00",$64.93,,
25-MISC2968," BLD Miscellaneous","BLD Issued",12/15/2025,0601127001,"5025 Fawn Ln, Fort Collins, CO 80526","1,551.00",$64.93,,
25-MISC2833," BLD Miscellaneous","BLD LOC",12/01/2025,8505409002,"3208 Valley Oak Dr, Loveland, CO 80538","1,065.00",$64.93,,
25-MISC2975," BLD Miscellaneous","BLD Issued",12/17/2025,9531218003,"3207 Kyle Cir, Loveland, CO 80537","21,561.60",$549.57,,
25-MISC2863," BLD Miscellaneous","BLD LOC",12/04/2025,9529113003,"1726 Huago Ct, Loveland, CO 80537","1,627.00",$64.93,,
25-MISC2861," BLD Miscellaneous","BLD Issued",12/04/2025,3027333001,"327 Letitia Dr, Red Feather Lakes, CO 80545","33,000.00",$782.71,,
25-MISC2956," BLD Miscellaneous","BLD Issued",12/15/2025,0614319034,"8036 Firethorn Dr, Loveland, CO 80538","21,600.00",$568.56,,
25-MISC3044," BLD Miscellaneous","BLD LOC",12/30/2025,9534407005,"4009 Lissa Dr, Loveland, CO 80537","36,796.88",$853.18,,
25-MISC2799," BLD Miscellaneous","BLD LOC",12/01/2025,1432100064,"15 Estes Park Estates Dr, Lyons, CO 80540","21,742.74",$569.12,,
25-MISC2868," BLD Miscellaneous","BLD Issued",12/05/2025,9428205016,"2612 Martingale Dr, Berthoud, CO 80513","4,550.00",$171.56,,
25-MISC2819," BLD Miscellaneous","BLD LOC",12/01/2025,9434205001,"1608 Caballero St, Longmont, CO 80504","9,782.00",$289.18,,
25-MISC2921," BLD Miscellaneous","BLD Issued",12/09/2025,1424000053,"2300 Stagecoach Trl, Lyons, CO 80540","22,650.00",$592.11,,
25-MISC2827," BLD Miscellaneous","BLD Issued",12/01/2025,1432108046,"54 Pinewood Dr, Lyons, CO 80540","5,478.00",$194.61,,
25-MISC2986," BLD Miscellaneous","BLD Issued",12/18/2025,8618005007,"1921 Kona Dr, Fort Collins, CO 80528","14,570.00",$405.05,,
25-MISC3040," BLD Miscellaneous","BLD LOC",12/30/2025,9636207009,"509 E 50th St, Loveland, CO 80538","6,342.51",$217.42,,
25-MISC3041," BLD Miscellaneous","BLD Issued",12/30/2025,1428315002,"103 Arapahoe Ct, Lyons, CO 80540","4,076.76",$169.67,,
25-MISC2969," BLD Miscellaneous","BLD LOC",12/15/2025,9829333001,"2921 Loch Lomond Dr, Laporte, CO 80535","6,624.00",$218.54,,
25-MISC2876," BLD Miscellaneous","BLD LOC",12/05/2025,9733107018,"2333 Dalton Dr, Fort Collins, CO 80526","6,500.00",$218.03,,
25-MISC2959," BLD Miscellaneous","BLD Issued",12/15/2025,9420105001,"3509 W County Road 8, Berthoud, CO 80513","30,621.09",$745.56,,
25-MISC3006," BLD Miscellaneous","BLD Issued",12/22/2025,3029120002,"58 Shagwa Dr, Red Feather Lakes, CO 80545","5,500.00",$194.71,,
25-MISC2824," BLD Miscellaneous","BLD LOC",12/01/2025,8812000012,"6607 E County Road 60, Fort Collins, CO 80524","7,900.00",$242.99,,
25-MISC2839," BLD Miscellaneous","BLD LOC",12/02/2025,3029108020,"47 Little Papoose Way, Red Feather Lakes, CO 80545","14,291.00",$403.93,,
25-MISC2858," BLD Miscellaneous","BLD LOC",12/03/2025,9519409701,"409 Willowrock Dr, Loveland, CO 80537","12,400.00",$357.68,,
25-MISC2848," BLD Miscellaneous","BLD LOC",12/02/2025,8706205017,"1110 Lindenwood Dr, Fort Collins, CO 80524","75,005.06","$1,419.76",,
25-MISC2999," BLD Miscellaneous","BLD Issued",12/19/2025,9526405002,"2403 S Garfield Ave, Loveland, CO 80537","12,806.85",$359.32,,
25-MISC2818," BLD Miscellaneous","BLD Issued",12/03/2025,8614409001,"5950 Nicklaus Dr, Fort Collins, CO 80528","18,000.00",$476.80,,
25-MISC3021," BLD Miscellaneous","BLD LOC",12/29/2025,0419000032,"299 Blue Mountain Trl, Lyons, CO 80540","11,984.13",$336.69,,
25-MISC2942," BLD Miscellaneous","BLD LOC",12/12/2025,9709207035,"420 N Hollywood St, Fort Collins, CO 80521","6,000.00",$196.70,,
25-MISC2967," BLD Miscellaneous","BLD LOC",12/16/2025,2518405007,"1255 Chasm Dr, Estes Park, CO 80517","13,950.00",$383.23,,
25-MISC2978," BLD Miscellaneous","BLD LOC",12/17/2025,0527000043,"2707 Sedona Hills Dr, Loveland, CO 80537","5,038.93",$192.85,,
25-MISC2988," BLD Miscellaneous","BLD Issued",12/18/2025,0531105017,"168 Greenwood Dr, Loveland, CO 80537","9,300.00",$287.26,,
25-MISC3010," BLD Miscellaneous","BLD LOC",12/23/2025,9836128001,"901 Club View Rd, Fort Collins, CO 80524","13,784.86",$382.57,,
25-MISC2972," BLD Miscellaneous","BLD Issued",12/16/2025,9709109016,"417 Irish Dr, Fort Collins, CO 80521","8,122.53",$263.22,,
25-MISC2946," BLD Miscellaneous","BLD LOC",12/12/2025,8717200073,"2231 E Mulberry St, Fort Collins, CO 80524","8,000.00",$243.39,,
25-MISC2990," BLD Miscellaneous","BLD Issued",12/30/2025,9425405015,"1021 Wilfred Rd, Berthoud, CO 80513","8,250.00",$263.72,,
25-MISC2928," BLD Miscellaneous","BLD Issued",12/10/2025,3403347001,"2711 Cedarcliff Dr, Estes Park, CO 80517","56,750.00","$1,178.23",,
25-MISC2856," BLD Miscellaneous","BLD LOC",12/03/2025,9432400003,"2633 S County Road 21, Berthoud, CO 80513","8,000.00",$243.39,,
25-MISC2927," BLD Miscellaneous","BLD LOC",12/10/2025,9829404023,"3311 W County Road 54g, Laporte, CO 80535","2,000.00",$103.34,,
25-MISC2992," BLD Miscellaneous","BLD LOC",12/18/2025,9434206008,"2113 Caballo Ave, Longmont, CO 80504","9,268.03",$287.13,,
25-RES0610," BLD Residential","BLD Issued",12/23/2025,0535300029,"4001 Fawn Trl, Loveland, CO 80537","52,000.00","$1,981.24",,
25-RES0464," BLD Residential","BLD Issued",12/04/2025,9821400007,"3701 N County Road 19, Fort Collins, CO 80524","300,000.00","$5,976.70",,
25-RES0684," BLD Residential","BLD Issued",12/17/2025,2936111001,"186 Haley Peak Ct, Livermore, CO 80536","120,000.00","$3,171.25",,
25-RES0648," BLD Residential","BLD COC",12/01/2025,9731309001,"4651 Irene Way, Fort Collins, CO 80526","3,475.90",$567.92,,
25-RES0630," BLD Residential","BLD Issued",12/29/2025,1434306018,"982 Rowell Dr, Lyons, CO 80540","60,000.00","$1,904.75",,
25-RES0637," BLD Residential","BLD Issued",12/03/2025,9418206003,"4974 Malibu Dr, Berthoud, CO 80513","40,000.00","$1,544.05",,
25-RES0594," BLD Residential","BLD Issued",12/31/2025,9924007702,"10555 N County Road 13, Wellington, CO 80549","325,000.00","$6,184.34",,
25-RES0590," BLD Residential","BLD Issued",12/08/2025,9520407011,"1107 Eastlake Ct, Loveland, CO 80537","30,000.00","$1,092.91",,
25-RES0723," BLD Residential","BLD Issued",12/29/2025,3526316008,"1561 High Dr, Estes Park, CO 80517","100,000.00","$3,940.88",,
25-RES0669," BLD Residential","BLD Issued",12/02/2025,3404200022,"131 Spirit Ln, Estes Park, CO 80511","145,670.00","$3,081.74",,
25-RES0708," BLD Residential","BLD Issued",12/11/2025,9825206005,"3334 Terrywood Rd, Fort Collins, CO 80524","30,000.00","$1,312.84",,
25-RES0717," BLD Residential","BLD Issued",12/29/2025,9405305002,"5221 Thundering Peaks Dr, Loveland, CO 80517","35,744.58","$3,377.08",,
25-RES0712," BLD Residential","BLD LOC",12/29/2025,3403309003,"2045 Windcliff Dr, Estes Park, CO 80517",100.00,$93.64,,
25-RES0711," BLD Residential","BLD LOC",12/22/2025,9417300023,"3608 W County Road 8, Berthoud, CO 80513","12,300.00",$511.33,,
25-RES0481," BLD Residential","BLD Issued",12/19/2025,9704307015,"917 Teal Dr, Fort Collins, CO 80521","44,668.00","$1,403.42",,
25-RES0687," BLD Residential","BLD Issued",12/09/2025,8622141071,"5058 Crater Mountain Cir, Fort Collins, CO 80528","20,000.00","$1,019.08",,
25-RES0616," BLD Residential","BLD Issued",12/24/2025,9420300024,"616 S County Road 23, Berthoud, CO 80513","90,000.00","$2,683.74",,
25-RES0671," BLD Residential","BLD Issued",12/02/2025,3404200022,"634 Mountainside Dr, Estes Park, CO 80511","126,000.00","$2,796.91",,
25-RES0658," BLD Residential","BLD Issued",12/02/2025,3401115006,"2220 Long View Dr, Estes Park, CO 80517","9,946.50",$639.81,,
25-RES0670," BLD Residential","BLD Issued",12/05/2025,8622141063,"7945 Bayside Dr, Fort Collins, CO 80528","55,130.00","$1,698.99",,
25-RES0690," BLD Residential","BLD Issued",12/17/2025,9431205061,"5001 W County Road 4, Berthoud, CO 80513","17,000.00",$646.19,,
25-RES0693," BLD Residential","BLD Issued",12/11/2025,9419000015,"489 N County Road 23e, Berthoud, CO 80513","25,000.00",$975.23,,
25-RES0681," BLD Residential","BLD Issued",12/30/2025,3404100061,"2570 Tunnel Rd, Estes Park, CO 80517","8,000.00",$558.01,,
25-RES0039," BLD Residential","BLD LOC",12/04/2025,0413405032,"5300 Sherman Dr, Berthoud, CO 80513","5,634.00",$275.84,,
25-RES0672," BLD Residential","BLD Issued",12/15/2025,3409100928,"483 Puzzlegrass Cir, Estes Park, CO 80511","137,400.00","$2,942.21",,
25-RES0724," BLD Residential","BLD Issued",12/30/2025,3403347002,"2713 Cedarcliff Dr, Estes Park, CO 80517","15,338.82",$623.03,,
24-RES0339," BLD Residential","BLD Issued",12/31/2025,9434115007,"1905 Riverview Dr, Berthoud, CO 80513","4,131.65",$230.30,,
25-RES0718," BLD Residential","BLD LOC",12/19/2025,8706205003,"1112 Forest Hills Ln, Fort Collins, CO 80524","8,400.00",$379.68,,
25-RES0661," BLD Residential","BLD Issued",12/08/2025,8614411017,"5968 Ballesteros Ct, Fort Collins, CO 80528","32,457.00","$1,495.75",,
25-RES0689," BLD Residential","BLD Issued",12/08/2025,9836311029,"2112 Ford Ln, Fort Collins, CO 80524","29,141.28","$1,339.35",,
25-RES0291," BLD Residential","BLD LOC",12/30/2025,9829205002,"3209 Stoney Ridge Rd, Laporte, CO 80535","33,000.00","$1,086.41",,
25-RES0550," BLD Residential","BLD Issued",12/09/2025,8706205003,"1112 Forest Hills Ln, Fort Collins, CO 80524","425,000.00","$8,011.56",,
25-RES0719," BLD Residential","BLD Issued",12/23/2025,9821405008,"3704 Ideal Dr, Fort Collins, CO 80524","11,433.00",$478.87,,
25-RES0688," BLD Residential","BLD LOC",12/19/2025,3534202038,"2454 Eagle Cliff Rd, Estes Park, CO 80517","5,000.00",$250.02,,
25-RES0626," BLD Residential","BLD Issued",12/23/2025,2226000020,"518 Raspberry Ln, Livermore, CO 80536","40,000.00","$5,069.12",,
25-RES0705," BLD Residential","BLD Issued",12/19/2025,2521206008,"2566 W Highway 34, Drake, CO 80515","14,883.30",$931.70,,
25-RES0644," BLD Residential","BLD Issued",12/08/2025,2724205037,"423 Powder Horn Trl, Bellvue, CO 80512","250,000.00","$4,862.95",,
25-RES0674," BLD Residential","BLD Issued",12/04/2025,3534201047,"2340 Eagle Cliff Rd, Estes Park, CO 80517",0.00,$300.00,,
25-RES0709," BLD Residential","BLD Issued",12/29/2025,8820105702,"162 Kraft Ln, Fort Collins, CO 80524","47,250.00","$1,475.94",,
25-RES0659," BLD Residential","BLD Issued",12/04/2025,9604208049,"4714 Valley Ridge Ct, Fort Collins, CO 80526","64,251.00","$1,849.29",,
25-RES0645," BLD Residential","BLD Issued",12/04/2025,0527000046,"2228 S County Road 31, Loveland, CO 80537","30,000.00","$1,033.91",,
25-RES0662," BLD Residential","BLD Issued",12/08/2025,0601000022,"6897 Milner Mountain Ranch Rd, Fort Collins, CO 80526","19,500.00",$743.22,,
25-RES0680," BLD Residential","BLD Issued",12/12/2025,9529225005,"1632 Hitch Wagon Dr, Loveland, CO 80537","14,000.00",$547.15,,
25-RES0664," BLD Residential","BLD LOC",12/04/2025,3401423009,"720 Ramshorn Dr, Estes Park, CO 80517","30,000.00","$1,033.91",,
25-RES0607," BLD Residential","BLD Issued",12/08/2025,3404200022,"44 Fellowship Rock Ln, Estes Park, CO 80511","159,400.00","$3,144.93",,
25-RES0567," BLD Residential","BLD Issued",12/10/2025,0703205012,"829 Saddle Ridge Rd, Bellvue, CO 80512","260,000.00","$12,234.48",,
25-RES0603," BLD Residential","BLD Issued",12/15/2025,9505207003,"3787 Wilderland Way, Loveland, CO 80538","1,350,000.00","$34,408.33",,
25-RES0615," BLD Residential","BLD Issued",12/08/2025,9418206034,"4649 Malibu Dr, Berthoud, CO 80513","840,000.00","$27,077.36",,
25-RES0413," BLD Residential","BLD Issued",12/09/2025,9624408003,"8349 Four Points Ct, Fort Collins, CO 80525","2,000,000.00","$39,304.32",,
25-RES0398," BLD Residential","BLD Issued",12/23/2025,2706000054,"2117 Forest Road 135, Bellvue, CO 80512","1,337,725.00","$27,630.64",,
25-RES0612," BLD Residential","BLD Issued",12/19/2025,3034000016,"2526 Phantom Ranch Rd, Red Feather Lakes, CO 80545","800,000.00","$21,049.01",,
25-RES0553," BLD Residential","BLD Issued",12/08/2025,0603322036,"10867 Buckhorn Ridge Way, Loveland, CO 80538","1,219,063.00","$32,045.35",,
25-RES0624," BLD Residential","BLD Issued",12/10/2025,1921000021,"162 Sara Ln, Livermore, CO 80536","268,963.84","$5,399.54",,
25-RES0551," BLD Residential","BLD Issued",12/02/2025,9836405007,"1904 Marlene Dr, Fort Collins, CO 80524","895,000.00","$15,676.56",,
25-RES0445," BLD Residential","BLD Issued",12/08/2025,0615136003,"9530 Alfalfa Way, Loveland, CO 80538","1,100,000.00","$31,540.88",,
25-RES0559," BLD Residential","BLD Issued",12/03/2025,9507119008,"5978 Gitalong Way, Loveland, CO 80538","1,200,000.00","$31,283.81",,
25-RES0549," BLD Residential","BLD Issued",12/29/2025,9836416001,"647 Country Club Rd, Fort Collins, CO 80524","964,000.00","$29,425.38",,
25-UTIL0332," BLD Utility-Detached","BLD Issued",12/11/2025,9826205702,"872 Blue Heron Ln, Fort Collins, CO 80524","58,654.00","$1,730.91",,
25-UTIL0342," BLD Utility-Detached","BLD COC",12/10/2025,9634000009,"5397 N Taft Ave, Loveland, CO 80538","36,825.60","$1,187.47",,
25-UTIL0353," BLD Utility-Detached","BLD Issued",12/31/2025,8904305702,"13116 N County Road 9, Wellington, CO 80549","10,000.00",$864.67,,
25-UTIL0345," BLD Utility-Detached","BLD Issued",12/03/2025,3404100020,"2445 Highway 66, Estes Park, CO 80517",150.00,$93.85,,
25-UTIL0346," BLD Utility-Detached","BLD Issued",12/03/2025,3404100020,"2445 Highway 66, Estes Park, CO 80517",150.00,$93.85,,
25-UTIL0303," BLD Utility-Detached","BLD Issued",12/16/2025,4230000010,"3427 Owl Spring Ln, Red Feather Lakes, CO 80545",0.00,$67.50,,
25-UTIL0350," BLD Utility-Detached","BLD Issued",12/15/2025,9421000028,"2143 W County Road 8, Berthoud, CO 80513","24,000.00",$805.43,,
25-UTIL0339," BLD Utility-Detached","BLD Issued",12/11/2025,9820000021,"3639 Bridget Ln, Laporte, CO 80535","35,000.00","$1,345.48",,
25-UTIL0287," BLD Utility-Detached","BLD Issued",12/30/2025,8022400016,"4549 Aldridge Rd, Wellington, CO 80549","43,975.00","$1,237.19",,
25-UTIL0362," BLD Utility-Detached","BLD LOC",12/24/2025,9413405010,"970 E County Road 8, Berthoud, CO 80513","3,350.40",$240.82,,
25-UTIL0299," BLD Utility-Detached","BLD Issued",12/01/2025,9405112003,"4273 Lonetree Dr, Berthoud, CO 80513","115,000.00","$2,719.19",,
25-UTIL0321," BLD Utility-Detached","BLD Issued",12/12/2025,9816105709,"2149 Scenic Estates Dr, Fort Collins, CO 80524","60,000.00","$1,730.51",,
25-UTIL0328," BLD Utility-Detached","BLD Issued",12/03/2025,8617005701,"6860 Silver Mist Ln, Fort Collins, CO 80528","52,400.00","$1,688.87",,
25-UTIL0347," BLD Utility-Detached","BLD LOC",12/09/2025,0636307003,"7530 Pazzo Ln, Loveland, CO 80538","22,000.00",$840.21,,
25-UTIL0337," BLD Utility-Detached","BLD COC",12/01/2025,9731309001,"4651 Irene Way, Fort Collins, CO 80526","6,000.00",$604.00,,
25-UTIL0304," BLD Utility-Detached","BLD Issued",12/02/2025,0811205015,"6410 Placer Ct, Bellvue, CO 80512","38,000.00","$1,109.47",,
25-UTIL0315," BLD Utility-Detached","BLD Issued",12/04/2025,1230000028,"250 High Lonesome Rd, Livermore, CO 80536","110,000.00","$2,591.59",,
25-UTIL0282," BLD Utility-Detached","BLD Issued",12/09/2025,9519100054,"5651 Neighbors Way, Loveland, CO 80537","10,000.00",$556.00,,
25-UTIL0334," BLD Utility-Detached","BLD Issued",12/01/2025,8803000022,"4817 E County Road 62, Wellington, CO 80549","71,553.00","$1,808.23",,
25-UTIL0228," BLD Utility-Detached","BLD Issued",12/08/2025,4001109009,"24 Acoma Ct, Red Feather Lakes, CO 80545","125,000.00","$2,914.94",,
25-UTIL0324," BLD Utility-Detached","BLD Issued",12/10/2025,8723008007,"5230 Carefree Pl, Fort Collins, CO 80525","100,000.00","$2,481.49",,
25-UTIL0293," BLD Utility-Detached","BLD Issued",12/16/2025,9431305012,"2413 S County Road 23e, Berthoud, CO 80513","98,000.00","$2,322.74",,
25-UTIL0330," BLD Utility-Detached","BLD Issued",12/04/2025,8831207006,"1106 Club View Ter, Fort Collins, CO 80524","53,632.00","$1,640.74",,
25-UTIL0351," BLD Utility-Detached","BLD Issued",12/15/2025,9421000028,"2143 W County Road 8, Berthoud, CO 80513","16,500.00",$606.71,,
25-UTIL0283," BLD Utility-Detached","BLD Issued",12/09/2025,9519100054,"5651 Neighbors Way, Loveland, CO 80537","125,000.00","$2,706.94",,
